\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-04-05 08:00:17,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-03-20,3,14845,472,1397,920,1014,5026,1057,106,2906,554,1853,15306,461
2026-03-20,4,15133,486,1398,935,1027,5048,1048,103,2923,557,1891,15416,283
2026-03-20,5,15665,489,1394,984,1082,5250,1109,102,2971,590,1994,15965,299
2026-03-20,6,16901,498,1422,1061,1160,5661,1163,103,3181,578,2096,16923,22
2026-03-20,7,17807,521,1427,1136,1231,6094,1227,106,3478,613,2208,18041,234
2026-03-20,8,18721,550,1461,1172,1255,6452,1294,100,3694,631,2278,18886,165
2026-03-20,9,19334,560,1461,1194,1281,6658,1318,104,3770,604,2345,19295,-39
2026-03-20,10,19747,557,1465,1221,1309,6793,1334,108,3773,633,2397,19589,-158
2026-03-20,11,21203,542,1446,1210,1300,6838,1331,112,3744,608,2368,19499,-1704
2026-03-20,12,19208,510,1487,1202,1284,6836,1300,109,3733,628,2255,19343,136
2026-03-20,13,18952,504,1427,1187,1215,6746,1258,112,3700,662,2160,18971,19
2026-03-20,14,18249,505,1440,1173,1189,6608,1223,112,3540,646,1927,18363,114
2026-03-20,15,17878,486,1434,1172,1188,6475,1206,111,3489,637,1676,17875,-3
2026-03-20,16,17407,488,1392,1152,1216,6455,1223,114,3457,634,1633,17764,357
2026-03-20,17,18084,494,1433,1164,1259,6420,1271,116,3534,635,1887,18213,129
2026-03-20,18,17891,497,1429,1142,1276,6373,1293,116,3513,620,1859,18119,227
2026-03-20,19,18146,511,1448,1154,1302,6443,1317,112,3813,620,1761,18481,336
2026-03-20,20,18286,537,1517,1140,1291,6435,1305,111,3661,614,1732,18344,58
2026-03-20,21,17633,536,1478,1095,1228,6249,1264,110,3543,587,1665,17755,123
2026-03-20,22,16908,529,1477,1036,1159,5966,1183,112,3402,569,1581,17014,106
2026-03-20,23,16114,518,1375,985,1103,5589,1111,110,3302,538,1573,16205,91
2026-03-20,24,15360,509,1352,936,1055,5368,1041,106,3070,522,1569,15527,166
2026-03-21,1,14946,499,1336,895,1019,5166,985,104,2970,525,1618,15117,171
2026-03-21,2,14877,495,1325,877,1006,5005,957,105,2905,523,1745,14942,66
2026-03-21,3,14758,494,1330,869,1002,4920,944,104,2850,522,1827,14861,103
2026-03-21,4,14801,495,1313,869,1005,4898,948,105,2820,525,1881,14860,58
2026-03-21,5,15002,493,1320,888,1030,4961,972,106,2853,534,1975,15132,130
2026-03-21,6,15650,498,1345,924,1077,5114,1007,108,2931,541,2082,15627,-24
2026-03-21,7,16063,516,1367,956,1119,5282,1076,113,3046,563,2198,16236,173
2026-03-21,8,16581,538,1398,997,1169,5499,1134,116,3132,591,2278,16851,270
2026-03-21,9,17167,543,1420,989,1175,5703,1145,117,3170,598,2341,17201,34
2026-03-21,10,17230,539,1418,938,1096,5847,1128,116,3197,565,2373,17218,-12
2026-03-21,11,17039,543,1418,926,950,6014,1081,116,3226,537,2374,17186,147
2026-03-21,12,16949,548,1418,924,811,6068,1023,115,3238,559,2333,17037,88
2026-03-21,13,16631,543,1412,918,814,6034,1017,115,3239,545,2086,16724,93
2026-03-21,14,16320,535,1416,910,843,5994,1025,114,3182,542,1951,16510,190
2026-03-21,15,16249,532,1427,914,896,5950,1095,115,3124,548,2062,16662,413
2026-03-21,16,16791,531,1444,950,1027,5962,1151,116,3209,592,2168,17149,358
2026-03-21,17,17442,527,1448,1018,1145,6040,1217,116,3285,607,2107,17510,68
2026-03-21,18,17261,513,1444,1044,1212,6079,1234,110,3295,599,1960,17490,229
2026-03-21,19,17088,514,1451,1060,1242,6149,1240,103,3239,587,1781,17368,279
2026-03-21,20,16769,527,1449,1054,1225,6137,1219,94,3186,591,1718,17200,430
2026-03-21,21,16428,526,1428,1018,1183,5981,1171,100,3102,570,1667,16745,317
2026-03-21,22,15904,517,1403,969,1116,5744,1105,101,3016,546,1613,16130,227
2026-03-21,23,15324,508,1369,927,1062,5482,1059,93,2897,516,1584,15498,173
2026-03-21,24,14760,497,1337,881,1011,5235,1006,91,2777,494,1569,14898,138
2026-03-22,1,14313,490,1373,852,950,5024,960,88,2722,479,1620,14556,243
2026-03-22,2,14170,487,1371,833,923,4844,929,86,2717,465,1703,14357,187
2026-03-22,3,14233,487,1391,831,879,4744,915,88,2766,487,1779,14366,133
2026-03-22,4,14164,489,1413,838,858,4692,916,91,2588,503,1870,14258,94
2026-03-22,5,14397,490,1362,862,886,4712,932,92,2675,512,1893,14416,18
2026-03-22,6,14840,490,1348,900,950,4826,965,100,2748,523,1977,14827,-13
2026-03-22,7,15290,506,1382,938,1080,4971,997,107,2758,549,2063,15350,60
2026-03-22,8,15989,527,1381,984,1150,5209,1036,109,2906,545,2118,15966,-23
2026-03-22,9,16572,545,1420,1027,1188,5502,1118,112,3017,569,2110,16608,35
2026-03-22,10,16943,540,1384,1060,1234,5762,1167,114,3152,582,2105,17100,158
2026-03-22,11,17274,529,1366,1079,1267,5944,1179,111,3237,597,2083,17391,118
2026-03-22,12,17361,520,1412,1097,1249,5998,1149,108,3182,611,2051,17377,15
2026-03-22,13,16917,499,1358,1075,1185,5916,1098,104,3201,618,1987,17042,125
2026-03-22,14,16771,484,1374,1047,1136,5891,1078,97,3430,617,1883,17039,268
2026-03-22,15,17020,482,1339,1052,1125,5843,1108,98,3362,610,2165,17184,164
2026-03-22,16,17097,492,1395,1086,1206,5889,1168,105,3341,627,2138,17447,349
2026-03-22,17,17610,500,1448,1122,1284,6012,1221,107,3370,629,2112,17806,196
2026-03-22,18,17556,511,1433,1125,1310,6039,1228,106,3344,612,1961,17670,113
2026-03-22,19,17566,525,1492,1133,1325,6101,1255,105,3359,598,1783,17675,109
2026-03-22,20,17475,549,1470,1114,1299,6121,1253,107,3370,591,1723,17598,123
2026-03-22,21,16978,551,1501,1066,1230,5934,1193,105,3261,571,1666,17077,99
2026-03-22,22,16143,540,1402,993,1152,5683,1125,109,3059,546,1601,16210,67
2026-03-22,23,15172,527,1365,932,1074,5379,1049,104,2983,518,1564,15495,323
2026-03-22,24,14762,517,1332,886,1025,5137,997,101,2929,514,1569,15007,245
2026-03-23,1,14547,512,1352,857,1002,4983,954,99,2821,524,1652,14758,211
2026-03-23,2,14477,505,1388,845,996,4865,936,98,2808,516,1746,14703,226
2026-03-23,3,14478,502,1367,844,999,4792,937,99,2814,508,1830,14691,213
2026-03-23,4,14842,500,1398,868,1025,4814,955,100,2820,506,1908,14893,51
2026-03-23,5,15406,500,1388,925,1078,5061,1010,103,2940,508,2020,15532,126
2026-03-23,6,16773,510,1469,1042,1191,5543,1120,105,3218,561,2172,16929,156
2026-03-23,7,18258,533,1507,1110,1265,6054,1216,111,3519,577,2320,18212,-46
2026-03-23,8,18458,556,1551,1086,1155,6261,1236,114,3631,608,2341,18538,80
2026-03-23,9,18389,545,1467,1061,990,6420,1217,116,3675,617,2348,18455,66
2026-03-23,10,18162,530,1449,1025,894,6484,1154,111,3675,631,2343,18297,136
2026-03-23,11,17974,516,1350,1019,856,6520,1080,104,3792,640,2319,18198,224
2026-03-23,12,17903,496,1368,1016,799,6514,1074,103,3643,643,2274,17930,27
2026-03-23,13,17455,469,1412,982,768,6549,1047,99,3542,638,2123,17628,174
2026-03-23,14,17375,466,1337,977,761,6484,1015,101,3443,610,2125,17320,-55
2026-03-23,15,17003,478,1322,981,800,6405,1012,102,3378,623,2253,17354,351
2026-03-23,16,17695,498,1393,1022,922,6459,1079,107,3470,621,2329,17899,204
2026-03-23,17,18287,509,1388,1084,1080,6551,1164,143,3537,590,2144,18190,-97
2026-03-23,18,18323,519,1432,1088,1183,6578,1241,160,3531,569,2112,18413,90
2026-03-23,19,18582,531,1450,1150,1233,6699,1337,160,3639,610,2007,18817,235
2026-03-23,20,19094,548,1545,1148,1217,6785,1377,163,3664,616,1981,19045,-49
2026-03-23,21,18557,548,1477,1116,1156,6605,1328,163,3610,595,1938,18537,-21
2026-03-23,22,17743,531,1440,1037,1079,6267,1278,163,3439,559,1851,17643,-100
2026-03-23,23,16880,517,1463,977,1022,5913,1209,161,3243,529,1793,16827,-53
2026-03-23,24,16316,505,1392,939,983,5596,1154,160,3414,506,1815,16464,148
2026-03-24,1,16328,498,1438,901,976,5390,1129,161,3465,482,1878,16318,-10
2026-03-24,2,16252,494,1370,882,975,5259,1121,160,3434,459,2040,16195,-57
2026-03-24,3,15883,494,1365,897,998,5206,1123,160,3242,463,2064,16011,129
2026-03-24,4,15917,499,1333,921,1038,5248,1138,159,3128,497,2102,16063,146
2026-03-24,5,16447,493,1356,990,1103,5438,1192,160,3232,528,2211,16703,256
2026-03-24,6,17670,490,1399,1100,1221,5880,1301,162,3423,565,2365,17907,236
2026-03-24,7,18799,506,1501,1165,1264,6298,1337,164,3539,605,2421,18802,3
2026-03-24,8,18459,531,1522,1124,1080,6380,1278,164,3519,634,2355,18584,125
2026-03-24,9,17411,517,1456,1084,852,6351,1197,155,3390,622,2220,17843,432
2026-03-24,10,16743,505,1448,1045,715,6345,1101,146,3276,631,2034,17246,503
2026-03-24,11,16857,485,1455,1026,676,6400,1053,144,3290,623,2074,17226,368
2026-03-24,12,16555,456,1395,1006,690,6355,1085,144,3313,606,1719,16768,213
2026-03-24,13,16266,449,1383,1009,741,6342,1073,145,3337,633,1673,16785,519
2026-03-24,14,16440,439,1344,1011,765,6380,1012,146,3320,611,1724,16751,311
2026-03-24,15,16512,430,1314,1057,786,6308,1034,140,3326,619,1854,16869,357
2026-03-24,16,17394,432,1365,1119,956,6280,1156,145,3356,624,2072,17504,110
2026-03-24,17,18128,440,1391,1154,1106,6436,1264,153,3509,630,2130,18214,86
2026-03-24,18,18346,450,1401,1149,1173,6443,1303,158,3486,615,2086,18265,-81
2026-03-24,19,18492,470,1448,1166,1248,6537,1352,159,3579,608,1984,18550,58
2026-03-24,20,18715,493,1476,1137,1241,6576,1359,160,3680,616,1948,18686,-29
2026-03-24,21,18140,485,1469,1109,1168,6360,1299,158,3521,596,1884,18050,-90
2026-03-24,22,17165,473,1436,1040,1081,6012,1208,157,3420,560,1807,17193,28
2026-03-24,23,16325,461,1407,974,996,5690,1114,154,3299,531,1733,16360,35
2026-03-24,24,15674,449,1387,921,947,5372,1067,151,3159,509,1703,15665,-9
2026-03-25,1,15232,439,1409,875,921,5154,1032,151,3180,516,1806,15483,251
2026-03-25,2,15202,433,1443,881,920,5014,1029,150,2999,504,1892,15265,63
2026-03-25,3,15017,440,1407,868,955,4945,1027,149,2904,512,1964,15171,154
2026-03-25,4,15128,447,1419,891,999,4983,1038,148,2894,501,2008,15327,199
2026-03-25,5,15773,447,1472,944,1071,5180,1081,151,3011,515,2106,15979,207
2026-03-25,6,17035,456,1522,1062,1171,5624,1194,153,3261,579,2240,17262,226
2026-03-25,7,18338,487,1555,1137,1211,6065,1272,158,3533,641,2308,18369,31
2026-03-25,8,18369,512,1560,1124,1146,6239,1236,160,3557,640,2319,18493,124
2026-03-25,9,17874,512,1524,1084,963,6239,1117,159,3497,630,2288,18014,141
2026-03-25,10,17015,512,1541,1040,779,6196,1013,153,3365,596,1973,17168,153
2026-03-25,11,16199,505,1493,1023,692,6154,943,147,3252,576,1741,16527,328
2026-03-25,12,15732,498,1474,1019,641,6124,908,141,3194,553,1617,16169,436
2026-03-25,13,15757,476,1521,977,583,6114,946,139,3224,546,1611,16136,380
2026-03-25,14,15931,468,1507,973,624,6092,950,143,3225,550,1723,16257,325
2026-03-25,15,16846,459,1536,967,837,6205,1053,147,3271,567,1984,17026,179
2026-03-25,16,17853,449,1537,1090,1067,6319,1125,150,3416,577,2204,17934,81
2026-03-25,17,18600,450,1539,1163,1188,6487,1206,149,3506,583,2185,18456,-143
2026-03-25,18,18310,460,1518,1162,1227,6492,1242,147,3478,591,2014,18330,20
2026-03-25,19,18142,473,1511,1185,1227,6485,1265,145,3535,586,1888,18298,156
2026-03-25,20,18196,488,1570,1172,1241,6512,1271,144,3575,592,1799,18364,168
2026-03-25,21,17483,494,1551,1111,1205,6298,1200,139,3479,584,1705,17765,281
2026-03-25,22,16636,484,1502,1054,1118,5955,1105,86,3284,574,1618,16779,143
2026-03-25,23,15637,468,1476,999,1013,5602,1035,93,3104,540,1535,15864,227
2026-03-25,24,14970,457,1418,945,934,5299,971,118,2979,524,1488,15131,162
2026-03-26,1,14765,451,1451,884,903,5082,927,120,3192,502,1622,15135,370
2026-03-26,2,14693,456,1442,892,930,4930,898,119,2998,478,1700,14843,150
2026-03-26,3,14327,455,1436,881,933,4874,884,131,2704,469,1707,14472,145
2026-03-26,4,14268,461,1294,902,942,4907,907,141,2684,475,1775,14488,220
2026-03-26,5,15082,460,1353,953,977,5094,977,145,2867,468,1910,15203,121
2026-03-26,6,16549,468,1469,1049,1076,5483,1075,150,3097,523,2070,16460,-89
2026-03-26,7,17754,500,1402,1112,1162,5900,1163,155,3332,557,2243,17525,-228
2026-03-26,8,17689,525,1480,1129,1084,6067,1157,154,3384,566,2221,17768,80
2026-03-26,9,17424,523,1474,1067,955,6201,1135,151,3351,573,2123,17554,130
2026-03-26,10,17293,511,1508,1036,989,6279,1136,148,3322,585,2178,17692,399
2026-03-26,11,17678,492,1409,1078,1027,6320,1125,147,3406,582,2199,17786,107
2026-03-26,12,17833,477,1389,1139,1033,6411,1126,146,3394,591,2185,17891,57
2026-03-26,13,17731,456,1389,1133,1031,6388,1110,132,3420,585,1979,17623,-108
2026-03-26,14,17422,442,1424,1116,1048,6313,1076,130,3451,585,2081,17665,243
2026-03-26,15,17851,438,1413,1127,1095,6371,1101,135,3440,550,2292,17961,110
2026-03-26,16,17951,442,1429,1155,1187,6409,1133,142,3534,592,2322,18346,395
2026-03-26,17,17981,441,1446,1185,1240,6376,1163,147,3533,600,2257,18389,408
2026-03-26,18,17847,455,1469,1157,1240,6300,1212,150,3434,562,2093,18072,226
2026-03-26,19,17899,492,1571,1167,1267,6343,1240,145,3475,582,1893,18176,277
2026-03-26,20,18000,540,1577,1136,1220,6358,1246,142,3486,578,1829,18112,112
2026-03-26,21,17344,565,1638,1081,1136,6195,1196,139,3387,559,1752,17649,304
2026-03-26,22,16444,567,1589,1029,1042,5897,1123,135,3324,525,1644,16874,430
2026-03-26,23,15719,550,1552,976,945,5571,1057,131,3242,497,1555,16075,355
2026-03-26,24,15331,530,1478,940,891,5328,1043,130,3362,465,1593,15759,429
2026-03-27,1,15199,516,1474,917,879,5155,1007,131,3282,458,1666,15485,286
2026-03-27,2,15213,516,1551,895,881,5042,997,132,3120,451,1758,15342,130
2026-03-27,3,14869,519,1535,905,896,5008,1012,137,2769,449,1778,15008,139
2026-03-27,4,15141,503,1565,917,928,5083,1039,139,2859,465,1842,15340,199
2026-03-27,5,15901,510,1483,991,996,5308,1085,141,2984,494,1947,15941,40
2026-03-27,6,17240,529,1575,1136,1128,5747,1193,149,3260,550,2105,17371,131
2026-03-27,7,18831,557,1617,1235,1202,6181,1278,159,3483,618,2268,18599,-232
2026-03-27,8,18610,579,1602,1209,1033,6365,1212,157,3491,622,2261,18532,-79
2026-03-27,9,17764,569,1609,1155,821,6343,1082,135,3373,615,2143,17845,81
2026-03-27,10,17029,558,1489,1091,713,6353,990,115,3306,594,1869,17080,50
2026-03-27,11,16426,542,1449,1082,684,6410,957,114,3287,622,1597,16744,317
2026-03-27,12,16312,506,1474,1062,659,6357,932,114,3277,597,1556,16534,222
2026-03-27,13,15993,476,1359,1041,622,6276,905,105,3285,581,1546,16196,203
2026-03-27,14,15726,469,1360,1021,609,6143,877,98,3219,580,1532,15906,181
2026-03-27,15,15458,479,1357,998,624,6144,863,98,3200,585,1517,15865,406
2026-03-27,16,15902,496,1436,1014,733,6123,928,99,3248,579,1585,16242,340
2026-03-27,17,16516,495,1456,1065,944,6174,1065,113,3292,593,1748,16946,430
2026-03-27,18,17201,502,1495,1089,1166,6164,1191,114,3369,604,1908,17602,401
2026-03-27,19,17988,521,1549,1136,1313,6339,1289,114,3488,612,1922,18283,295
2026-03-27,20,18461,550,1546,1148,1299,6495,1344,117,3609,627,1934,18668,208
2026-03-27,21,18189,562,1525,1113,1243,6429,1323,118,3538,606,1886,18342,154
2026-03-27,22,17512,551,1500,1053,1193,6183,1261,117,3389,545,1801,17592,80
2026-03-27,23,16644,537,1466,997,1123,5828,1176,113,3209,532,1731,16712,68
2026-03-27,24,15867,530,1428,950,1090,5550,1144,109,3077,527,1698,16105,238
2026-03-28,1,15507,528,1488,920,1079,5348,1092,107,2976,506,1773,15817,310
2026-03-28,2,15374,519,1449,913,1069,5210,1060,102,2902,490,1874,15586,212
2026-03-28,3,15245,512,1519,904,1079,5101,1042,91,2891,491,1922,15552,307
2026-03-28,4,15455,515,1473,898,1096,5082,1046,90,3094,513,1946,15752,296
2026-03-28,5,15697,512,1471,926,1129,5151,1077,92,3106,525,1999,15989,293
2026-03-28,6,16334,514,1553,961,1181,5310,1122,96,3109,553,2102,16504,169
2026-03-28,7,16736,529,1521,991,1200,5459,1152,105,3106,567,2206,16836,100
2026-03-28,8,17039,541,1563,1015,1148,5597,1155,113,3206,588,2239,17165,126
2026-03-28,9,16924,541,1483,1050,1015,5720,1074,116,3246,588,2025,16860,-64
2026-03-28,10,16510,539,1470,1042,908,5920,990,116,3527,595,1780,16888,378
2026-03-28,11,16511,532,1469,1054,864,6062,961,111,3306,603,1618,16581,70
2026-03-28,12,16452,535,1498,1045,847,6084,943,111,3284,603,1596,16546,94
2026-03-28,13,16476,522,1492,1006,807,6078,915,108,3483,597,1553,16561,85
2026-03-28,14,16116,514,1471,982,748,6001,919,106,3372,565,1501,16179,63
2026-03-28,15,15613,508,1457,969,799,5959,964,108,3026,592,1478,15860,247
2026-03-28,16,15800,506,1502,993,892,5954,1046,111,3042,594,1467,16107,307
2026-03-28,17,16258,504,1459,1045,972,6017,1148,113,3141,603,1593,16595,336
2026-03-28,18,16728,498,1505,1076,1116,6109,1216,112,3180,587,1761,17161,433
2026-03-28,19,17487,519,1561,1105,1225,6227,1274,109,3263,584,1814,17681,194
2026-03-28,20,17598,541,1500,1109,1230,6254,1275,106,3346,571,1785,17718,120
2026-03-28,21,17055,550,1485,1072,1150,6069,1213,101,3262,561,1718,17181,127
2026-03-28,22,16412,534,1495,1021,1094,5825,1131,108,3126,557,1610,16501,89
2026-03-28,23,15643,535,1498,972,1019,5545,1060,100,2936,535,1544,15745,102
2026-03-28,24,14989,519,1456,923,964,5295,1014,100,2870,511,1512,15163,173
2026-03-29,1,14587,508,1450,894,943,5087,969,94,2791,489,1571,14795,209
2026-03-29,2,14349,508,1445,870,918,4923,944,91,2769,477,1675,14620,272
2026-03-29,3,14264,508,1422,858,921,4776,922,90,2653,467,1733,14349,85
2026-03-29,4,14326,510,1428,860,938,4710,921,89,2675,463,1815,14409,83
2026-03-29,5,14592,508,1437,876,986,4718,940,91,2721,481,1909,14667,75
2026-03-29,6,14979,514,1471,910,1031,4828,977,93,2760,509,1987,15081,103
2026-03-29,7,15461,528,1453,941,1068,4940,1016,94,2825,532,2075,15472,11
2026-03-29,8,15820,545,1450,931,1014,5163,1011,81,2912,542,2094,15743,-76
2026-03-29,9,15831,536,1487,936,873,5306,954,80,2892,537,2018,15618,-213
2026-03-29,10,15474,522,1475,968,748,5420,870,85,3021,530,1730,15368,-106
2026-03-29,11,15114,502,1416,987,644,5535,833,104,3204,557,1600,15382,268
2026-03-29,12,15193,483,1420,944,572,5527,801,100,3220,563,1603,15232,38
2026-03-29,13,14983,476,1309,905,519,5567,802,98,3298,574,1633,15181,199
2026-03-29,14,14995,475,1311,898,543,5615,785,97,3307,571,1701,15302,307
2026-03-29,15,15173,471,1307,904,628,5613,872,94,2973,545,1744,15150,-24
2026-03-29,16,15432,483,1290,928,802,5681,965,93,2931,568,1960,15699,268
2026-03-29,17,16180,496,1309,984,1003,5731,1056,94,3058,579,2085,16395,215
2026-03-29,18,16569,502,1404,1018,1067,5768,1102,97,3099,541,1970,16566,-3
2026-03-29,19,16707,513,1371,1034,1124,5910,1129,90,3197,568,1851,16788,81
2026-03-29,20,16802,530,1363,1049,1110,5983,1135,92,3204,571,1783,16821,20
2026-03-29,21,16272,531,1345,1011,1050,5827,1083,91,3099,554,1716,16307,35
2026-03-29,22,15497,522,1312,944,967,5559,1003,88,2984,530,1618,15527,30
2026-03-29,23,14754,513,1250,871,907,5251,936,88,2836,508,1545,14704,-50
2026-03-29,24,14052,499,1210,817,882,4975,894,85,2780,500,1523,14166,114
2026-03-30,1,13704,493,1195,786,875,4841,869,81,2733,519,1581,13974,270
2026-03-30,2,13685,488,1223,770,867,4756,868,84,2724,519,1667,13966,281
2026-03-30,3,13992,487,1213,769,909,4716,852,81,2974,521,1781,14304,312
2026-03-30,4,14307,489,1212,789,954,4772,858,83,2913,529,1803,14401,94
2026-03-30,5,14566,495,1222,843,1010,4983,938,86,2843,514,1876,14809,243
2026-03-30,6,15550,506,1279,957,1076,5439,1028,89,3000,518,2006,15900,350
2026-03-30,7,16718,534,1270,1018,1042,5875,1086,93,3269,560,2142,16887,169
2026-03-30,8,16853,548,1262,1010,900,6089,1054,93,3322,574,2138,16989,136
2026-03-30,9,16379,541,1238,971,741,6180,976,95,3220,577,2086,16625,246
2026-03-30,10,16031,534,1204,950,641,6186,917,97,3105,570,2074,16279,248
2026-03-30,11,16018,526,1178,940,583,6176,902,89,3066,540,1739,15739,-278
2026-03-30,12,15267,523,1146,926,612,6088,867,102,3079,545,1466,15354,87
2026-03-30,13,15367,512,1131,967,629,6037,824,102,3241,542,1448,15433,66
2026-03-30,14,15168,505,1122,972,654,5932,756,102,3314,515,1589,15460,292
2026-03-30,15,15463,512,1143,969,690,5861,743,103,3141,517,1915,15595,132
2026-03-30,16,15664,528,1179,985,780,5899,791,105,3162,520,1931,15880,216
2026-03-30,17,16296,542,1206,1018,891,5943,918,108,3312,560,2006,16502,206
2026-03-30,18,16496,537,1231,1019,990,5957,1026,109,3350,564,1885,16668,171
2026-03-30,19,16734,548,1369,1020,1098,6010,1108,107,3359,562,1765,16945,211
2026-03-30,20,16850,561,1390,1021,1118,6045,1128,105,3396,551,1714,17030,180
2026-03-30,21,16281,562,1359,974,1081,5857,1074,101,3260,534,1631,16432,151
2026-03-30,22,15247,549,1376,910,938,5509,986,97,3144,497,1519,15524,277
2026-03-30,23,14351,539,1286,859,866,5152,905,91,2908,478,1424,14508,157
2026-03-30,24,13502,526,1320,818,819,4853,848,86,2734,466,1371,13842,340
2026-03-31,1,13192,525,1299,795,784,4679,814,89,2739,444,1466,13633,440
2026-03-31,2,13109,529,1314,761,782,4482,803,93,2598,451,1535,13349,240
2026-03-31,3,12868,530,1276,783,817,4423,778,91,2560,444,1568,13270,402
2026-03-31,4,13229,528,1287,812,826,4446,767,90,2609,418,1662,13445,216
2026-03-31,5,13849,526,1189,866,862,4671,824,90,2658,450,1786,13922,74
2026-03-31,6,15034,531,1270,952,962,5113,952,96,2830,486,1887,15078,45
2026-03-31,7,16564,561,1280,1060,1043,5604,1075,106,3138,541,2084,16492,-72
2026-03-31,8,17285,589,1303,1103,1086,5846,1117,109,3262,540,2137,17092,-193
2026-03-31,9,17053,592,1336,1106,1110,5932,1086,105,3197,583,2064,17109,56
2026-03-31,10,16673,591,1374,1122,1096,5957,1040,105,3169,579,1778,16812,139
2026-03-31,11,16594,581,1384,1107,1048,6043,1033,106,3205,566,1756,16828,234
2026-03-31,12,16833,576,1356,1119,1030,6156,1090,105,3556,551,1735,17273,440
2026-03-31,13,17390,579,1395,1113,1049,6226,1081,100,3262,562,1780,17146,-244
2026-03-31,14,16731,571,1367,1117,1103,6073,1039,92,3212,579,1729,16882,151
2026-03-31,15,17034,564,1431,1124,1144,6025,1049,97,3139,569,1967,17110,76
2026-03-31,16,17529,572,1429,1130,1180,6050,1082,104,3245,566,2080,17437,-93
2026-03-31,17,17934,576,1440,1157,1215,6115,1131,107,3393,568,2031,17733,-202
2026-03-31,18,17756,574,1419,1167,1233,6161,1151,109,3344,563,1905,17625,-131
2026-03-31,19,17933,579,1406,1156,1262,6268,1211,108,3426,523,1853,17792,-141
2026-03-31,20,17776,593,1404,1124,1208,6213,1199,110,3321,459,1795,17425,-351
2026-03-31,21,16887,596,1478,1085,1165,5986,1131,107,3260,426,1710,16944,56
2026-03-31,22,16067,587,1415,1013,1096,5628,1050,98,3163,423,1584,16056,-11
2026-03-31,23,15377,567,1425,930,1028,5209,966,97,3355,444,1531,15553,177
2026-03-31,24,14717,556,1361,870,984,4902,911,96,3196,477,1497,14850,133
2026-04-01,1,14295,550,1385,854,954,4738,940,94,3131,442,1537,14625,329
2026-04-01,2,14143,549,1346,845,945,4628,925,96,3052,417,1612,14415,271
2026-04-01,3,14110,553,1384,843,952,4586,925,96,2898,387,1676,14300,190
2026-04-01,4,14058,556,1316,844,958,4615,950,94,2730,397,1732,14192,133
2026-04-01,5,14627,544,1311,891,1006,4845,1005,97,2875,420,1804,14796,169
2026-04-01,6,16048,542,1418,1002,1108,5309,1095,102,3096,461,1942,16075,27
2026-04-01,7,17133,561,1425,1071,1161,5763,1162,109,3303,461,2110,17126,-7
2026-04-01,8,17511,576,1384,1086,1136,6003,1191,112,3421,512,2164,17585,74
2026-04-01,9,17513,541,1382,1083,1031,6115,1164,112,3502,512,2169,17611,98
2026-04-01,10,17499,511,1341,1064,975,6185,1140,112,3517,523,2181,17551,52
2026-04-01,11,17504,478,1320,1064,960,6255,1121,113,3495,514,2174,17492,-12
2026-04-01,12,17363,460,1245,1050,988,6292,1100,114,3505,520,2171,17446,83
2026-04-01,13,17314,443,1267,1004,983,6297,1082,113,3451,516,2200,17357,43
2026-04-01,14,17287,444,1287,1003,962,6251,1069,113,3426,490,2213,17258,-28
2026-04-01,15,17162,458,1228,1024,972,6241,1060,110,3401,528,2152,17173,11
2026-04-01,16,17452,469,1287,1067,1032,6262,1058,110,3619,558,2246,17710,258
2026-04-01,17,17781,484,1336,1098,1099,6240,1086,110,3644,585,2249,17931,150
2026-04-01,18,17717,490,1332,1085,1132,6217,1152,108,3676,573,2085,17850,133
2026-04-01,19,17769,515,1406,1104,1220,6294,1258,106,3538,577,1900,17919,150
2026-04-01,20,17888,535,1381,1122,1243,6356,1281,106,3531,569,1865,17989,102
2026-04-01,21,17514,537,1406,1095,1199,6184,1242,108,3488,554,1810,17623,109
2026-04-01,22,16822,529,1444,1034,1109,5876,1159,108,3396,499,1713,16867,45
2026-04-01,23,15894,512,1352,982,1021,5559,1104,103,3283,533,1645,16094,201
2026-04-01,24,15661,494,1320,927,953,5307,1062,98,3397,542,1689,15789,128
2026-04-02,1,15233,486,1296,897,925,5098,1019,93,3113,477,1707,15110,-123
2026-04-02,2,14605,478,1279,862,911,4948,991,92,2872,462,1811,14708,103
2026-04-02,3,14571,472,1378,867,913,4881,981,95,2896,431,1835,14749,177
2026-04-02,4,14802,477,1339,874,950,4898,1004,99,2902,404,1827,14775,-27
2026-04-02,5,15138,482,1343,919,1005,5117,1055,103,2963,473,1886,15345,207
2026-04-02,6,16367,491,1379,1029,1110,5525,1142,105,3146,486,2017,16430,63
2026-04-02,7,17341,517,1405,1063,1153,5933,1176,108,3271,554,2165,17345,4
2026-04-02,8,17538,540,1418,1056,1077,6194,1169,107,3358,592,2209,17721,184
2026-04-02,9,17514,522,1406,1020,957,6341,1129,104,3335,593,2223,17630,117
2026-04-02,10,17594,530,1395,994,827,6429,1122,105,3393,589,2215,17600,6
2026-04-02,11,17350,522,1354,984,788,6509,1114,102,3441,608,2180,17601,251
2026-04-02,12,17398,520,1350,964,848,6594,1129,104,3478,595,2020,17602,204
